player_id,matches_won,matches_lost,grand_slam_matches_won,grand_slam_matches_lost,tour_finals_matches_won,tour_finals_matches_lost,alt_finals_matches_won,alt_finals_matches_lost,masters_matches_won,masters_matches_lost,olympics_matches_won,olympics_matches_lost,atp500_matches_won,atp500_matches_lost,atp250_matches_won,atp250_matches_lost,best_of_3_matches_won,best_of_3_matches_lost,best_of_5_matches_won,best_of_5_matches_lost,hard_matches_won,hard_matches_lost,clay_matches_won,clay_matches_lost,grass_matches_won,grass_matches_lost,carpet_matches_won,carpet_matches_lost,outdoor_matches_won,outdoor_matches_lost,indoor_matches_won,indoor_matches_lost,deciding_sets_won,deciding_sets_lost,fifth_sets_won,fifth_sets_lost,finals_won,finals_lost
782,179.0,180.0,3.0,15.0,,,,,27.0,23.0,0.0,1.0,12.0,16.0,126.0,114.0,168.0,151.0,11.0,29.0,19.0,30.0,158.0,141.0,0.0,3.0,2.0,4.0,173.0,172.0,6.0,8.0,57.0,56.0,1.0,4.0,1.0,4.0
5813,12.0,18.0,,,,,,,,,,,,,0.0,1.0,3.0,6.0,9.0,12.0,5.0,16.0,3.0,2.0,,,1.0,0.0,11.0,18.0,1.0,0.0,1.0,6.0,1.0,3.0,,
2985,2.0,3.0,,,,,,,,,,,,,2.0,3.0,2.0,3.0,,,0.0,1.0,2.0,2.0,,,,,2.0,3.0,,,1.0,1.0,,,,
2388,0.0,2.0,,,,,,,,,,,,,,,0.0,2.0,,,0.0,1.0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,
3702,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
5921,8.0,9.0,,,,,,,,,,,,,,,2.0,0.0,6.0,9.0,1.0,1.0,7.0,8.0,,,,,8.0,9.0,,,2.0,3.0,2.0,3.0,,
6513,4.0,3.0,,,,,,,,,,,,,0.0,1.0,2.0,2.0,2.0,1.0,,,4.0,1.0,,,0.0,2.0,4.0,1.0,0.0,2.0,,,,,,
1806,160.0,194.0,15.0,24.0,,,,,10.0,25.0,0.0,1.0,30.0,29.0,97.0,109.0,140.0,166.0,20.0,28.0,37.0,62.0,87.0,82.0,17.0,20.0,19.0,30.0,131.0,151.0,29.0,43.0,50.0,69.0,5.0,9.0,2.0,1.0
1445,0.0,6.0,,,,,,,0.0,1.0,,,,,0.0,5.0,0.0,6.0,,,,,0.0,6.0,,,,,0.0,6.0,,,0.0,2.0,,,,
1723,310.0,221.0,53.0,40.0,,,4.0,1.0,52.0,45.0,2.0,1.0,40.0,34.0,141.0,89.0,247.0,177.0,63.0,44.0,112.0,85.0,110.0,83.0,24.0,19.0,64.0,34.0,208.0,167.0,102.0,54.0,114.0,79.0,9.0,9.0,7.0,8.0
1704,4.0,8.0,1.0,3.0,,,,,,,,,2.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,4.0,5.0,0.0,2.0,0.0,1.0,,,4.0,8.0,,,2.0,1.0,,,,
6427,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,2.0,,,0.0,2.0,,,,,,
1384,0.0,4.0,,,,,,,,,,,,,0.0,4.0,0.0,4.0,,,,,0.0,4.0,,,,,0.0,4.0,,,0.0,2.0,,,,
2496,1.0,6.0,,,,,,,,,,,,,,,0.0,2.0,1.0,4.0,1.0,4.0,0.0,2.0,,,,,1.0,6.0,,,0.0,2.0,,,,
4691,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,,,,,0.0,2.0,,,0.0,2.0,,,,,,,,
5422,9.0,25.0,0.0,5.0,,,,,2.0,2.0,,,0.0,2.0,5.0,11.0,8.0,19.0,1.0,6.0,7.0,17.0,0.0,2.0,2.0,6.0,,,9.0,25.0,,,3.0,5.0,,,,
5555,4.0,6.0,,,,,,,,,,,,,,,3.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,,,,,4.0,6.0,,,1.0,0.0,,,,
6200,8.0,11.0,5.0,5.0,,,,,,,,,,,3.0,6.0,3.0,6.0,5.0,5.0,6.0,6.0,1.0,4.0,1.0,1.0,,,5.0,6.0,3.0,5.0,1.0,4.0,1.0,2.0,,
1866,54.0,94.0,7.0,13.0,,,,,5.0,11.0,,,2.0,9.0,39.0,59.0,47.0,80.0,7.0,14.0,14.0,32.0,32.0,46.0,2.0,8.0,6.0,8.0,47.0,80.0,7.0,14.0,16.0,31.0,0.0,1.0,0.0,1.0
4215,3.0,7.0,,,,,,,,,,,,,,,1.0,3.0,2.0,4.0,0.0,1.0,2.0,5.0,,,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,,,,
3467,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
5180,0.0,3.0,,,,,,,,,,,,,,,,,0.0,3.0,,,0.0,3.0,,,,,0.0,3.0,,,,,,,,
1948,762.0,222.0,203.0,38.0,35.0,14.0,16.0,3.0,197.0,77.0,2.0,1.0,92.0,24.0,190.0,44.0,523.0,165.0,239.0,57.0,426.0,103.0,90.0,54.0,101.0,20.0,145.0,45.0,552.0,161.0,210.0,61.0,189.0,88.0,33.0,15.0,64.0,24.0
1490,14.0,31.0,0.0,4.0,,,,,0.0,1.0,,,0.0,3.0,14.0,23.0,14.0,27.0,0.0,4.0,1.0,6.0,13.0,21.0,0.0,3.0,0.0,1.0,14.0,29.0,0.0,2.0,3.0,6.0,,,,
2578,0.0,2.0,,,,,,,,,,,,,0.0,2.0,0.0,2.0,,,0.0,1.0,,,,,0.0,1.0,,,0.0,2.0,0.0,1.0,,,,
4371,11.0,36.0,0.0,9.0,,,,,,,,,,,10.0,20.0,11.0,21.0,0.0,15.0,1.0,7.0,1.0,3.0,9.0,26.0,,,10.0,35.0,1.0,1.0,4.0,9.0,0.0,1.0,,
3674,0.0,3.0,,,,,,,,,,,,,,,0.0,1.0,0.0,2.0,0.0,3.0,,,,,,,0.0,3.0,,,0.0,1.0,,,,
6751,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,
4028,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,0.0,2.0,,,0.0,2.0,0.0,1.0,,
2540,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
4247,9.0,9.0,,,,,,,,,,,,,,,3.0,3.0,6.0,6.0,5.0,3.0,4.0,6.0,,,,,9.0,9.0,,,2.0,3.0,1.0,1.0,,
7133,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
4533,142.0,194.0,23.0,41.0,,,,,11.0,17.0,1.0,1.0,9.0,19.0,77.0,92.0,101.0,133.0,41.0,61.0,106.0,130.0,8.0,35.0,26.0,28.0,2.0,0.0,124.0,171.0,18.0,23.0,35.0,50.0,9.0,9.0,0.0,2.0
2567,50.0,93.0,4.0,11.0,,,,,5.0,5.0,,,3.0,7.0,35.0,62.0,44.0,77.0,6.0,16.0,37.0,54.0,4.0,14.0,3.0,13.0,6.0,12.0,35.0,62.0,15.0,31.0,16.0,25.0,1.0,4.0,0.0,1.0
6495,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
5895,2.0,7.0,,,,,,,,,,,,,,,1.0,2.0,1.0,5.0,1.0,6.0,0.0,1.0,,,1.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,,
3646,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
3216,1.0,8.0,,,,,,,,,,,0.0,1.0,1.0,6.0,1.0,8.0,,,,,1.0,6.0,,,0.0,2.0,1.0,6.0,0.0,2.0,1.0,5.0,,,,
7168,4.0,5.0,,,,,,,,,,,,,,,2.0,1.0,2.0,4.0,0.0,4.0,4.0,1.0,,,,,4.0,5.0,,,1.0,1.0,0.0,1.0,,
2605,0.0,2.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,2.0,,,,,0.0,2.0,,,,,,,,
936,377.0,269.0,78.0,44.0,1.0,6.0,2.0,2.0,60.0,53.0,2.0,2.0,47.0,42.0,155.0,94.0,278.0,206.0,99.0,63.0,87.0,67.0,160.0,108.0,60.0,33.0,70.0,61.0,270.0,188.0,107.0,81.0,109.0,97.0,12.0,11.0,9.0,7.0
5370,134.0,150.0,16.0,32.0,,,,,14.0,20.0,,,20.0,22.0,78.0,75.0,118.0,117.0,16.0,33.0,61.0,71.0,60.0,59.0,13.0,20.0,,,116.0,127.0,18.0,23.0,53.0,47.0,5.0,3.0,0.0,4.0
1561,7.0,13.0,,,,,,,0.0,1.0,,,2.0,1.0,5.0,11.0,7.0,13.0,,,1.0,2.0,6.0,11.0,,,,,7.0,12.0,0.0,1.0,3.0,3.0,,,,
1593,23.0,39.0,3.0,3.0,,,,,3.0,6.0,,,3.0,9.0,14.0,21.0,20.0,35.0,3.0,4.0,13.0,23.0,6.0,11.0,0.0,2.0,4.0,3.0,18.0,34.0,5.0,5.0,10.0,7.0,1.0,0.0,,
2465,11.0,14.0,,,,,,,0.0,1.0,,,,,3.0,7.0,7.0,9.0,4.0,5.0,1.0,1.0,10.0,11.0,0.0,2.0,,,11.0,14.0,,,3.0,4.0,1.0,2.0,,
1780,5.0,21.0,0.0,1.0,,,,,,,,,0.0,1.0,5.0,19.0,5.0,20.0,0.0,1.0,2.0,2.0,3.0,19.0,,,,,5.0,21.0,,,3.0,6.0,0.0,1.0,,
6797,1.0,3.0,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,2.0,,,1.0,1.0,,,1.0,3.0,,,1.0,1.0,0.0,1.0,,
3385,2.0,8.0,1.0,2.0,,,,,,,,,,,1.0,6.0,1.0,6.0,1.0,2.0,1.0,7.0,,,1.0,1.0,,,1.0,6.0,1.0,2.0,1.0,1.0,,,,
6709,0.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
6627,3.0,8.0,,,,,,,,,,,0.0,1.0,3.0,7.0,3.0,8.0,,,1.0,2.0,2.0,6.0,,,,,3.0,8.0,,,1.0,1.0,,,,
1295,7.0,14.0,,,,,,,,,0.0,1.0,1.0,6.0,1.0,4.0,2.0,11.0,5.0,3.0,6.0,10.0,1.0,1.0,,,0.0,3.0,7.0,11.0,0.0,3.0,2.0,2.0,1.0,1.0,,
7131,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,
5488,11.0,12.0,,,,,,,,,,,,,,,3.0,3.0,8.0,9.0,7.0,6.0,1.0,5.0,,,,,11.0,12.0,,,0.0,6.0,0.0,3.0,,
6235,7.0,7.0,,,,,,,,,,,1.0,1.0,4.0,5.0,7.0,7.0,,,1.0,1.0,6.0,6.0,,,,,6.0,6.0,1.0,1.0,3.0,1.0,,,,
5885,4.0,17.0,,,,,,,,,,,,,,,1.0,8.0,3.0,9.0,1.0,4.0,3.0,12.0,,,,,4.0,17.0,,,0.0,4.0,0.0,1.0,,
4281,1.0,4.0,1.0,1.0,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,,,,,,,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,,
2378,5.0,12.0,,,,,,,0.0,1.0,,,,,5.0,11.0,5.0,12.0,,,,,5.0,12.0,,,,,5.0,12.0,,,2.0,3.0,,,,
1217,1.0,4.0,0.0,1.0,,,,,,,,,,,1.0,3.0,1.0,3.0,0.0,1.0,,,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,,,,
5622,3.0,6.0,,,,,,,,,,,,,2.0,5.0,3.0,5.0,0.0,1.0,,,3.0,4.0,0.0,2.0,,,3.0,6.0,,,3.0,4.0,,,,
3007,8.0,23.0,,,,,,,,,,,,,1.0,9.0,6.0,11.0,2.0,12.0,0.0,4.0,7.0,14.0,1.0,1.0,0.0,4.0,8.0,19.0,0.0,4.0,2.0,5.0,1.0,2.0,,
2252,4.0,6.0,,,,,,,,,,,3.0,2.0,1.0,4.0,4.0,6.0,,,1.0,2.0,3.0,4.0,,,,,4.0,6.0,,,1.0,2.0,,,,
984,8.0,8.0,,,,,,,,,,,,,0.0,1.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,6.0,2.0,2.0,6.0,6.0,2.0,1.0,1.0,0.0,1.0,,
2928,7.0,3.0,,,,,,,,,,,,,,,1.0,1.0,6.0,2.0,6.0,1.0,1.0,0.0,,,0.0,2.0,7.0,1.0,0.0,2.0,,,,,,
2753,8.0,15.0,0.0,2.0,,,,,0.0,1.0,,,2.0,2.0,4.0,9.0,8.0,12.0,0.0,3.0,1.0,1.0,7.0,10.0,0.0,1.0,0.0,3.0,8.0,12.0,0.0,3.0,6.0,3.0,,,,
5429,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
3789,50.0,83.0,7.0,13.0,,,,,8.0,10.0,,,6.0,12.0,19.0,44.0,33.0,66.0,17.0,17.0,16.0,37.0,26.0,33.0,5.0,9.0,3.0,4.0,43.0,68.0,7.0,15.0,21.0,25.0,7.0,5.0,,
3229,13.0,13.0,,,,,,,,,,,,,,,4.0,1.0,9.0,12.0,4.0,5.0,8.0,8.0,,,1.0,0.0,12.0,13.0,1.0,0.0,2.0,6.0,1.0,5.0,,
2029,97.0,125.0,14.0,15.0,,,0.0,1.0,4.0,11.0,,,14.0,17.0,53.0,65.0,72.0,97.0,25.0,28.0,25.0,43.0,50.0,49.0,3.0,9.0,19.0,24.0,68.0,87.0,29.0,38.0,27.0,37.0,3.0,4.0,2.0,0.0
947,14.0,13.0,,,,,,,,,,,,,7.0,6.0,8.0,7.0,6.0,6.0,12.0,8.0,2.0,4.0,,,0.0,1.0,14.0,12.0,0.0,1.0,3.0,1.0,,,,
1084,438.0,333.0,56.0,49.0,3.0,1.0,2.0,3.0,87.0,66.0,6.0,3.0,56.0,51.0,183.0,130.0,345.0,260.0,93.0,73.0,154.0,123.0,106.0,85.0,36.0,34.0,142.0,91.0,258.0,213.0,180.0,120.0,133.0,100.0,12.0,20.0,5.0,9.0
1681,28.0,50.0,11.0,10.0,,,,,0.0,3.0,0.0,1.0,3.0,6.0,12.0,29.0,17.0,39.0,11.0,11.0,5.0,20.0,2.0,3.0,20.0,25.0,1.0,2.0,26.0,45.0,2.0,5.0,10.0,16.0,2.0,2.0,,
6892,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
2872,6.0,16.0,1.0,2.0,,,,,0.0,1.0,,,1.0,2.0,4.0,11.0,5.0,14.0,1.0,2.0,6.0,11.0,0.0,4.0,0.0,1.0,,,6.0,14.0,0.0,2.0,5.0,0.0,1.0,0.0,,
5317,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
2086,2.0,4.0,,,,,,,,,,,,,2.0,4.0,2.0,4.0,,,0.0,1.0,0.0,1.0,,,2.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,,,,
1638,1.0,2.0,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,1.0,2.0,,,0.0,1.0,,,,
3682,5.0,8.0,,,,,,,,,,,,,0.0,1.0,1.0,1.0,4.0,7.0,5.0,3.0,0.0,3.0,0.0,2.0,,,5.0,7.0,0.0,1.0,,,,,,
1017,7.0,4.0,,,,,,,,,0.0,1.0,,,0.0,2.0,4.0,3.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,,,,
4200,2.0,0.0,,,,,,,,,,,,,,,2.0,0.0,,,1.0,0.0,1.0,0.0,,,,,2.0,0.0,,,,,,,,
6617,2.0,8.0,,,,,,,2.0,2.0,,,0.0,2.0,0.0,4.0,2.0,6.0,0.0,2.0,2.0,4.0,0.0,4.0,,,,,0.0,4.0,2.0,4.0,1.0,3.0,,,,
3032,1.0,2.0,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,2.0,,,,,1.0,2.0,,,,,1.0,2.0,,,1.0,0.0,,,,
3586,5.0,9.0,,,,,,,,,,,,,0.0,3.0,3.0,5.0,2.0,4.0,1.0,2.0,3.0,6.0,,,1.0,1.0,4.0,8.0,1.0,1.0,0.0,3.0,0.0,1.0,,
2716,2.0,1.0,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,2.0,1.0,,,2.0,1.0,,,,,,
5946,1.0,4.0,0.0,1.0,,,,,0.0,1.0,,,,,1.0,2.0,1.0,3.0,0.0,1.0,1.0,4.0,,,,,,,1.0,4.0,,,0.0,2.0,,,,
1224,14.0,38.0,1.0,4.0,,,,,3.0,6.0,,,4.0,11.0,6.0,17.0,13.0,33.0,1.0,5.0,8.0,24.0,0.0,2.0,1.0,7.0,5.0,5.0,6.0,28.0,8.0,10.0,5.0,13.0,0.0,1.0,,
2221,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,,,,
2169,46.0,67.0,7.0,10.0,,,,,9.0,6.0,,,10.0,15.0,20.0,36.0,39.0,57.0,7.0,10.0,37.0,45.0,1.0,5.0,7.0,9.0,1.0,8.0,45.0,53.0,1.0,14.0,11.0,31.0,0.0,3.0,,
1051,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,0.0,1.0,0.0,1.0,,
4948,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,
3841,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
5284,18.0,42.0,3.0,6.0,,,,,3.0,6.0,,,0.0,4.0,6.0,18.0,13.0,32.0,5.0,10.0,11.0,22.0,7.0,18.0,0.0,2.0,,,18.0,40.0,0.0,2.0,6.0,11.0,1.0,0.0,,
2462,6.0,2.0,,,,,,,,,,,,,,,2.0,0.0,4.0,2.0,6.0,2.0,,,,,,,6.0,2.0,,,0.0,2.0,0.0,2.0,,
7021,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,
2497,5.0,11.0,0.0,1.0,,,,,3.0,2.0,,,1.0,2.0,1.0,6.0,5.0,10.0,0.0,1.0,5.0,11.0,,,,,,,5.0,10.0,0.0,1.0,2.0,0.0,,,,
1980,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,0.0,,,,
3084,252.0,195.0,41.0,31.0,,,,,51.0,43.0,1.0,1.0,44.0,29.0,105.0,85.0,208.0,157.0,44.0,38.0,98.0,79.0,121.0,86.0,26.0,18.0,7.0,12.0,223.0,162.0,29.0,33.0,64.0,72.0,12.0,11.0,7.0,9.0
6106,3.0,3.0,,,,,,,,,,,0.0,1.0,3.0,2.0,3.0,3.0,,,2.0,1.0,1.0,2.0,,,,,3.0,3.0,,,,,,,,
1793,506.0,237.0,118.0,38.0,7.0,9.0,1.0,2.0,145.0,75.0,2.0,1.0,78.0,39.0,136.0,59.0,362.0,186.0,144.0,51.0,292.0,120.0,115.0,53.0,28.0,17.0,71.0,47.0,379.0,168.0,127.0,69.0,110.0,94.0,19.0,15.0,23.0,13.0
2367,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
7095,0.0,2.0,0.0,1.0,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,,,,,0.0,2.0,,,0.0,2.0,,,,,,,,
6818,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,
6336,1.0,0.0,,,,,,,,,,,,,,,1.0,0.0,,,,,1.0,0.0,,,,,1.0,0.0,,,,,,,,
4729,0.0,3.0,0.0,1.0,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,,,,,,,0.0,3.0,,,0.0,1.0,,,,
1101,8.0,10.0,,,,,,,,,,,,,,,1.0,4.0,7.0,6.0,2.0,2.0,6.0,8.0,,,,,8.0,10.0,,,1.0,1.0,1.0,1.0,,
1995,0.0,1.0,,,,,,,0.0,1.0,,,,,,,0.0,1.0,,,,,,,,,0.0,1.0,,,0.0,1.0,,,,,,
5575,0.0,3.0,,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,0.0,3.0,,,,,,,0.0,3.0,,,,,,,,
4939,0.0,3.0,0.0,1.0,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,3.0,,,0.0,2.0,,,,
3560,1.0,3.0,0.0,1.0,,,,,,,,,,,1.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,,,,,,,0.0,2.0,1.0,1.0,1.0,0.0,,,,
1620,1.0,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
5056,4.0,10.0,1.0,3.0,,,,,0.0,1.0,,,,,3.0,6.0,3.0,7.0,1.0,3.0,0.0,1.0,4.0,8.0,0.0,1.0,,,4.0,10.0,,,2.0,3.0,1.0,0.0,,
2093,157.0,210.0,22.0,37.0,,,,,10.0,24.0,,,22.0,32.0,102.0,114.0,135.0,172.0,22.0,38.0,76.0,108.0,6.0,28.0,23.0,25.0,52.0,49.0,94.0,149.0,63.0,61.0,62.0,60.0,2.0,8.0,0.0,5.0
6569,3.0,12.0,0.0,2.0,,,,,0.0,1.0,,,0.0,1.0,3.0,8.0,3.0,10.0,0.0,2.0,0.0,1.0,3.0,6.0,0.0,5.0,,,3.0,12.0,,,0.0,2.0,,,,
6891,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,
7058,0.0,3.0,0.0,1.0,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,,
1215,3.0,7.0,0.0,1.0,,,,,1.0,1.0,,,,,2.0,5.0,2.0,5.0,1.0,2.0,3.0,6.0,,,0.0,1.0,,,3.0,7.0,,,1.0,1.0,,,,
1019,1.0,4.0,0.0,2.0,,,,,,,,,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,,1.0,3.0,,,1.0,4.0,,,,,,,,
1632,2.0,8.0,,,,,,,,,,,,,2.0,8.0,2.0,8.0,,,0.0,2.0,2.0,5.0,,,0.0,1.0,2.0,7.0,0.0,1.0,1.0,3.0,,,,
4718,9.0,17.0,4.0,5.0,,,,,0.0,2.0,,,0.0,1.0,5.0,9.0,5.0,12.0,4.0,5.0,3.0,9.0,4.0,7.0,,,2.0,1.0,6.0,12.0,3.0,5.0,5.0,0.0,2.0,0.0,,
4181,1.0,3.0,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,0.0,,,1.0,3.0,,,,,1.0,3.0,,,,,,,,
3184,21.0,40.0,2.0,5.0,,,,,2.0,4.0,,,2.0,10.0,11.0,18.0,19.0,35.0,2.0,5.0,10.0,28.0,3.0,5.0,8.0,6.0,0.0,1.0,20.0,33.0,1.0,7.0,12.0,8.0,1.0,0.0,,
7167,8.0,2.0,,,,,,,,,,,,,,,4.0,0.0,4.0,2.0,4.0,0.0,2.0,2.0,,,2.0,0.0,6.0,2.0,2.0,0.0,,,,,,
5929,3.0,14.0,0.0,2.0,,,,,0.0,3.0,,,1.0,3.0,2.0,6.0,3.0,12.0,0.0,2.0,0.0,7.0,3.0,7.0,,,,,3.0,13.0,0.0,1.0,2.0,2.0,,,,
2184,169.0,221.0,23.0,35.0,,,,,12.0,27.0,0.0,2.0,22.0,32.0,108.0,114.0,145.0,183.0,24.0,38.0,63.0,94.0,15.0,48.0,35.0,27.0,56.0,52.0,102.0,152.0,67.0,69.0,61.0,61.0,9.0,10.0,3.0,3.0
1240,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,0.0,,,,
6187,6.0,8.0,,,,,,,,,,,,,,,2.0,1.0,4.0,7.0,3.0,3.0,2.0,1.0,,,0.0,1.0,6.0,7.0,0.0,1.0,2.0,3.0,1.0,2.0,,
4996,2.0,6.0,,,,,,,0.0,3.0,,,0.0,1.0,,,1.0,4.0,1.0,2.0,2.0,6.0,,,,,,,2.0,6.0,,,2.0,0.0,1.0,0.0,,
1459,34.0,62.0,2.0,4.0,,,,,0.0,4.0,,,1.0,7.0,31.0,47.0,32.0,58.0,2.0,4.0,7.0,20.0,21.0,30.0,1.0,4.0,5.0,8.0,26.0,49.0,8.0,13.0,16.0,21.0,,,,
2143,14.0,25.0,1.0,3.0,,,,,,,,,1.0,3.0,12.0,19.0,13.0,22.0,1.0,3.0,8.0,11.0,1.0,6.0,1.0,2.0,4.0,6.0,7.0,14.0,7.0,11.0,3.0,9.0,1.0,1.0,,
2087,53.0,60.0,1.0,4.0,,,,,0.0,2.0,1.0,1.0,2.0,4.0,16.0,35.0,26.0,45.0,27.0,15.0,30.0,32.0,14.0,14.0,2.0,3.0,7.0,11.0,46.0,48.0,7.0,12.0,12.0,18.0,2.0,2.0,,
5214,2.0,4.0,,,,,,,,,,,,,,,2.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,,,,,2.0,4.0,,,1.0,0.0,,,,
5147,27.0,50.0,0.0,7.0,,,,,0.0,1.0,,,2.0,5.0,23.0,34.0,26.0,40.0,1.0,10.0,1.0,7.0,26.0,42.0,0.0,1.0,,,22.0,45.0,5.0,5.0,10.0,15.0,1.0,1.0,,
3419,2.0,2.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,
2948,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,
1868,30.0,69.0,9.0,14.0,,,,,0.0,2.0,,,5.0,15.0,13.0,35.0,20.0,54.0,10.0,15.0,8.0,28.0,6.0,15.0,12.0,17.0,4.0,9.0,24.0,56.0,6.0,13.0,7.0,22.0,2.0,5.0,,
864,56.0,87.0,4.0,6.0,,,,,5.0,12.0,,,7.0,13.0,28.0,48.0,43.0,75.0,13.0,12.0,19.0,34.0,28.0,43.0,3.0,4.0,6.0,6.0,50.0,80.0,6.0,7.0,17.0,24.0,5.0,1.0,,
5971,25.0,16.0,0.0,1.0,,,,,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,6.0,11.0,19.0,5.0,19.0,12.0,2.0,4.0,,,,,24.0,15.0,1.0,1.0,1.0,1.0,,,,
1574,4.0,12.0,0.0,1.0,,,,,,,,,,,4.0,11.0,4.0,11.0,0.0,1.0,1.0,1.0,3.0,11.0,,,,,4.0,12.0,,,2.0,3.0,,,,
